date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
7/1/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.583333,16.933333,30.894444,0,
7/2/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.233333,15.427778,31.038889,0,
7/3/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.005556,15.711111,32.033333,0,
7/4/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.488889,16.338889,32.85,0,
7/5/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.727778,16.972222,33.572222,0,
7/6/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.777778,17.944444,33.833333,0,
7/7/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.922222,18.911111,33.566667,0.127,
7/8/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.472222,18.288889,32.866667,7.676444,
7/9/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),26.283333,18.972222,33.290123,2.5146,
7/10/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.377778,19.05,33.45,0,
7/11/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.633333,19.288889,30.877778,7.8994,
7/12/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.988889,17.494444,28.077778,1.143,
7/13/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.518519,15.222222,29.240741,0.979714,
7/14/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.487654,15.154321,29.746914,0.028222,
7/15/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.938889,15.794444,32.855556,0,
7/16/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),26.822222,18.45,32.944444,0,
7/17/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),26.172222,20.888889,32.366667,4.027714,
7/18/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.066667,17.605556,33.361111,1.016,
7/19/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),27.122222,18.733333,34.022222,1.072444,
7/20/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),26.688889,21.138889,33.472222,1.55575,
7/21/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.916667,19.944444,33.461111,1.495778,
7/22/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.788889,19.883333,32.133333,2.939143,
7/23/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,13,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.894444,19.838889,30.172222,6.422571,
7/24/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.244444,20.555556,30.422222,4.289778,
7/25/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.866667,18.883333,31.844444,0.903111,
7/26/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.694444,17.377778,32.622222,0,
7/27/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),25.116667,18.061111,32.288889,0,
7/28/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.988889,19.922222,31.333333,6.168571,
7/29/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,14,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.572222,16.688889,31.372222,2.4892,
7/30/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,2,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.527778,16.85,31.216667,0,
7/31/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.455556,18.65,29.255556,23.658286,
8/1/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.044444,20.077778,30.338889,7.96925,
8/2/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.105556,19.95,29.177778,7.507111,
8/3/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.188889,15.944444,28.033333,0.169333,
8/4/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.938889,16.927778,27.05,0.028222,
8/5/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.283333,16.138889,27.344444,1.2192,
8/6/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.866667,15.894444,27.744444,0.41275,
8/7/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.572222,16.616667,29.15,2.3368,
8/8/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.65,16.388889,29.927778,0.1778,
8/9/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,16,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.666667,15.516667,30.477778,0,
8/10/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,17,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.216667,15.288889,31.633333,0,
8/11/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,17,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.438889,16.477778,31.005556,0,
8/12/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,17,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.477778,18.2,31.4,0.197556,
8/13/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,17,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.561111,19.144444,31.877778,1.55575,
8/14/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),24.305556,19.138889,31.511111,3.011714,
8/15/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.833333,18.066667,27.455556,2.830286,
8/16/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),19.944444,16.861111,25.877778,13.861143,
8/17/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.866667,17.222222,27.838889,0.2794,
8/18/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.633333,15.122222,27.616667,1.128889,
8/19/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.688889,15.422222,26.922222,1.27,
8/20/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),19.022222,11.272222,28.688889,0.127,
8/21/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.261111,13.255556,27.877778,0.959556,
8/22/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.355556,17.9,29.433333,0.47625,
8/23/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.855556,18.2,29.288889,6.1595,
8/24/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.4,18.277778,29.533333,3.265714,
8/25/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.594444,18.605556,30.883333,0.979714,
8/26/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.037037,17.203704,30.160494,8.636,
8/27/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.7,18.783333,28.388889,0.108857,
8/28/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.966667,20.383333,30.005556,1.959429,
8/29/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.405556,20.461111,28.627778,18.977429,
8/30/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.294444,14.105556,27.005556,5.334,
8/31/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,18,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),19.038889,14.377778,25.711111,2.963333,
9/1/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.077778,17.438889,29.3,4.953,
9/2/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),23.572222,20.1,28.622222,4.191,
9/3/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.738889,20.355556,26.877778,8.636,
9/4/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.516667,19.594444,26.344444,10.16,
9/5/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),17.572222,10.872222,26.194444,1.1938,
9/6/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),17.822222,10.477778,26.044444,0,
9/7/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.122222,12.094444,28.444444,0,
9/8/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.794444,14.283333,30.15,0,
9/9/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.772222,14.505556,29.888889,0,
9/10/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,-1,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.933333,15.127778,29.144444,0.2286,
9/11/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.469136,18.623457,28.987654,0,
9/12/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),21.765432,16.574074,28.95679,0,
9/13/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),22.098765,17.358025,27.796296,0.931333,
9/14/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),20.537037,16.197531,25.012346,5.9055,
9/15/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),14.888889,8.685185,23.314815,0,
9/16/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),15.654321,8.080247,25.049383,0,
9/17/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,0,0,,,19,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),17.537037,10.37037,24.537037,0,
9/18/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,20,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),16.388889,12.722222,22.018519,0,
9/19/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,21,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),12.044444,5.161111,19.672222,0.0254,
9/20/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,6,0,,,27,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),10.5,2.427778,19.811111,0,
9/21/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,2,0,,,29,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),11.305556,2.466667,20.522222,0,
9/22/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,3,0,,,32,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),11.288889,2.833333,21.377778,0,
9/23/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,1,0,,,33,0,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),9.988889,7.916667,12.755556,0,
9/24/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),,,,,
9/25/2020,US_WV_54021,US,United States of America,WV,West Virginia,54021,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q504842,geoId/54021,1913185,38.92,-80.85,POINT(-80.85 38.92),,,,,
1/1/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.458333,-0.868056,4.5,0.042333,
1/2/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),2.715278,-2.680556,10.583333,0,
1/3/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),9.5625,6.513889,11.111111,3.513667,
1/4/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),8.9375,3.659722,13.666667,8.170333,
1/5/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),1.506944,-0.430556,5.611111,7.027333,
1/6/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),3.506944,-2.25,6.777778,0.79375,
1/7/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-1.416667,-4.979167,3.666667,0.677333,
1/8/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-0.25,-5.361111,1.701389,3.386667,
1/9/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),-2.111111,-8.9375,7.840278,0.0635,99.06
1/10/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),7.694444,2.152778,15.097222,0,78.74
1/11/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),14.972222,8.729167,21.131944,0.254,50.8
1/12/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),11.916667,5.152778,20.333333,14.689667,
1/13/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),5.083333,0.236111,12.368056,0.73025,
1/14/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.173611,1.027778,11.527778,1.524,
1/15/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.944444,0.6875,15.395833,1.487714,
1/16/2020,US_WV_54023,US,United States of America,WV,West Virginia,54023,Grant County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,Q494223,geoId/54023,1149484,39.1,-79.2,POINT(-79.2 39.1),6.909722,-0.840278,14.902778,1.397,
